"","INSTNM","TUITIONFEE_IN","TUITIONFEE_OUT","value_added","popularity","diversity"
"1153","Butler Tech-D Russel Lee Career Center","NULL","NULL",1.40692045035411,450.669914738124,0.266958558014649
"1154","Canton City Schools Adult Career and Technical Education","NULL","NULL",1.773600770915,104,0.0784582674454048
"1155","Capital University","32190","32190",0.627064109800595,3623.86582348089,0.313469482283685
"1156","Case Western Reserve University","43158","43158",0.78401412764174,12547.6376925085,0.00125041684020016
"1157","Cedarville University","26420","26420",0.432073956128404,4137.46811652571,0.111990005970045
"1158","Central State University","6246","13928",1.06538266718329,4581.12407211029,0.0174076297276164
"1159","The Christ College of Nursing and Health Sciences","20031","20031",NA,940.803382663848,0.249676070980745
"1160","Cincinnati Christian University","15266","15266",0.648011993382847,1028.88395146129,0.224137584172344
"1161","University of Cincinnati-Main Campus","11000","26334",0.657497489951812,31400.1055687516,0.0691716136895268
"1162","Ohio Christian University","17720","17720",1.57771798088597,5055.04587155963,0.161480588101771
"1163","Cleveland Institute of Art","37565","37565",0.426385968455024,822.510822510822,0.0607213380356227
"1164","Cleveland Institute of Music","46027","46027",0.384149666056456,537.707906128959,0.0499901612948098
"1165","Cleveland State University","9686","12928",1.06633698268563,13428.333927087,0.0813149893165665
"1166","Columbus College of Art and Design","30390","30390",0.493049988379054,1345.89350180505,0.052772646075119
"1167","University of Dayton","37230","37230",0.364109385943713,14073.8857820708,0.198167743479308
"1168","Defiance College","29916","29916",0.583869570028448,1238.21301592209,0.340482323285634
"1169","Denison University","45670","45670",0.484486638957407,4078.87628309022,0.0452759564824198
"1170","The University of Findlay","30640","30640",0.49027274734916,3844.65749617896,0.249440992868094
"1171","Gods Bible School and College","7010","7010",0.546401603566289,257,0.227612442683661
"1172","Good Samaritan College of Nursing and Health Science","19420","19420",1.40135206346498,447.685478757134,0.13876041879946
"1173","Hannah E Mullins School of Practical Nursing","NULL","NULL",1.75150278605179,109.494525273736,0.07074526053467
"1174","Adult and Community Education-Hudson","NULL","NULL",1.91890807008832,128.811155755141,0.033293333662281
"1175","Heidelberg University","27480","27480",0.522313137165849,1460.1652011724,0.280491051499515
"1176","Hiram College","30290","30290",0.675989225570687,1960.37371134021,0.345406017226243
"1177","ITT Technical Institute-Dayton","18048","18048",1.60173104199247,398.041994074456,0.130373789245247
"1178","John Carroll University","35800","35800",0.438279623344028,3701.60414907731,0.177964855456504
"1179","Hondros College","19220","19220",NA,2155.50078422586,0.0705244350861873
"1180","Casal Aveda Institute","NULL","NULL",0.73018385958284,61.7156963587739,0.13525828239975
"1181","Kent State University at Kent","10012","17972",0.624910516464722,26700.6399620763,0.32737437146401
"1182","Kenyon College","47330","47330",0.304426835770497,6588.18834796488,0.0199509783721669
"1183","Kettering College","10440","10440",1.11417971858765,679.48326721595,0.0298548749271408
"1184","Lake Erie College","28354","28354",0.465928297746128,1097.17416378316,0.262898553508766
"1185","Lourdes University","18353","18353",0.943800137313222,2244.77149496514,0.375315597340597
"1186","Malone University","26416","26416",0.592024205300234,2085.30805687204,0.34560954748602
"1187","Marietta College","33140","33140",0.482060975048052,1923.40915634898,0.2189074057049
"1188","Mercy College of Ohio","12000","12000",1.5176467406958,2091.51472650771,0.190995192905723
"1189","Miami University-Oxford","14287","30391",0.543146880612772,23472.0534629405,0.153148527270042
"1190","Mount Carmel College of Nursing","12016","12016",1.03586381646122,1253.21423737989,0.181989467731374
"1191","University of Mount Union","27990","27990",0.491783502131024,2915.02379333787,0.267936214407456
"1192","Mount Vernon Nazarene University","24650","24650",0.702445016574896,2245.32771782048,0.294456906861678
"1193","Mount Saint Joseph University","26850","26850",0.630901279552151,1669.71011184661,0.29865005065681
"1194","Muskingum University","24676","24676",0.589013719285462,2090.52851909995,0.276107340795165
"1195","Notre Dame College","26844","26844",0.928836728876505,2033.51955307263,0.0997072783384716
"1196","Oberlin College","48682","48682",0.219694477391088,9049.51100244499,0.0338442438574184
"1197","Ohio Dominican University","29430","29430",0.780028170571559,2898.86192828001,0.232533979842777
"1198","Ohio Northern University","28050","28050",0.630855765299562,3257.03455314186,0.306181437927136
"1199","Ohio State University-Main Campus","10037","26537",0.547709184474783,82577.416918429,0.0174903848849063
"1200","Ohio University-Main Campus","10602","19566",0.592203698565117,31493.2004847179,0.355163959200685
"1201","Trinity Health System School of Nursing","7295","7295",NA,98,0.140837762336854
"1202","Ohio Wesleyan University","41920","41920",0.415525259918235,2321.66890982503,0.111408137258912
"1203","Otterbein University","31442","31442",0.44640924628667,3015.53578542026,0.23354697303921
"1204","Cuyahoga Valley Career Center","NULL","NULL",NA,106,0.0680596017227515
"1205","Pontifical College Josephinum","21038","21038",NA,137.059073523162,0.0936015117385307
"1206","Professional Skills Institute","16361","16361",1.19358853652743,356.253114100648,0.0950263788971819
"1207","Rabbinical College Telshe","9900","9900",NA,60,0.123732269561193
"1208","Advertising Art Educational Services DBA School of Advertising Art","24607","24607",0.569542328014495,211.664382518654,0.155986358059065
"1209","Franciscan University of Steubenville","23930","23930",0.330170446900958,2650.15400410678,0.157013510198483
"1210","Tiffin University","21535","21535",0.960160670625864,4786.68628172122,0.352292821854729
"1211","University of Toledo","9463","18801",NA,16026.6019212499,0.13196258411343
"1212","Ursuline College","27700","27700",1.17335727191749,1059.38024729049,0.161710514309027
"1213","Virginia Marti College of Art and Design","17419","17419",1.28870859042595,162,0.130081309300641
"1214","Walsh University","26650","26650",0.590827995798308,2797.47149231532,0.360776342516644
"1215","Wilberforce University","15140","15140",1.22804242146077,969.632392115077,0.0181498857629937
"1216","Wilmington College","29120","29120",0.608629929073599,1254.06312257523,0.226915613223391
"1217","Wittenberg University","38030","38030",0.480612398555271,2074.85226526592,0.298810740454791
"1218","The College of Wooster","43350","43350",0.395424446991542,3433.74513454053,0.0306770783057578
"1219","Xavier University","33960","33960",0.443717137177118,6102.52904989747,0.129067537131297
"1220","ITT Technical Institute-Youngstown","18048","18048",1.55024682992843,697.325327510917,0.240787128754916
"1221","Youngstown State University","8317","8557",NA,12839.1356542617,0.343163746139742
"1222","Bacone College","14050","14050",1.124300261617,2185.75418994413,0.022686518506952
"1223","Oklahoma Wesleyan University","23180","23180",NA,1838.91547049442,0.602778009961843
"1224","University of Central Oklahoma","5806","14286",0.963323279334279,16306.4658990257,0.0701844021113485
"1225","East Central University","5599","13512",1.01450964373845,3741.12563020887,0.175660661943543
"1226","Hillsdale Free Will Baptist College","11980","11980",0.646737288756623,425.371729719556,0.476144485839161
"1227","Spartan College of Aeronautics and Technology","16395","16395",1.19665737974414,1104.4620788344,0.0389798774187179
"1228","Northeastern State University","5285","12635",1.05052996113662,9217.43767497667,0.0489088940148476
"1229","Northwestern Oklahoma State University","5843","12293",0.812580616004412,2832.55322361468,0.162408046733722
"1230","Oklahoma Christian University","19120","19120",0.451449671204573,3027.65192938603,0.0221059105852312
"1231","Oklahoma Panhandle State University","7137","7137",0.816375764007666,1909.24369747899,0.386788329788929
"1232","Oklahoma State University-Main Campus","7442","20027",0.797217124087272,27533.0220146764,0.300841196947441
"1233","Oklahoma Baptist University","22800","22800",0.555392391875997,3015.87301587302,0.446423010127374
"1234","Oklahoma City University","30726","30726",0.58484515615489,2645.71344252619,0.177514996937809
"1235","University of Oklahoma-Norman Campus","9495","22269",0.804113413047072,25252.6742899299,0.0161350717127706
"1236","Oral Roberts University","23410","23410",0.825266047352549,3694.83450351053,0.155428503023145
"1237","Rogers State University","5725","12766",0.872008872123786,4689.00142838592,0.173554857397591
"1238","St. Gregory's University","19320","19320",0.865417373770791,1130.28636449839,1
"1239","University of Science and Arts of Oklahoma","6270","15210",0.725854548466297,1250.92524056255,0.247361506545944
"1240","Southeastern Oklahoma State University","5688","13992",1.04050507900258,4286.25905681963,0.100857398079295
"1241","Southwestern Christian University","12470","12470",0.960311053670859,956.973293768546,0.171415086983094
"1242","Southwestern Oklahoma State University","5820","12270",0.843758445934152,4751.34881538822,0.366955223240323
"1243","University of Tulsa","35855","35855",0.612136570195265,8546.94485842027,0.0348857707997536
"1244","Concorde Career College-Portland","NULL","NULL",1.2676815079207,804,0.0337172605920014
"1245","Concordia University-Portland","27420","27420",0.808857350429033,2362.21968833143,0.0109082442855932
"1246","Eastern Oregon University","7440","17509",1.19794616296191,4669.6790277345,0.0187376099665505
"1247","New Hope Christian College-Eugene","15950","15950",0.501017702279761,240.391749517733,0.00114107266854296
"1248","George Fox University","31866","31866",0.549294202859176,3207.30452674897,0.0396364422896857
"1249","ITT Technical Institute-Portland","18048","18048",1.76762461419884,661.360177923446,0.0110236751447896
"1250","Lewis & Clark College","43382","43382",0.425267694717652,3060.6424497148,0.00954089504654773
"1251","Linfield College-McMinnville Campus","37416","37416",0.690798643591178,1752.15953929828,0.0139242353945375
"1252","Marylhurst University","20295","20295",NA,597,0.101908548918729
"1253","Multnomah University","22100","22100",0.616745722054433,737.603670372331,0.121705366089454
"1254","Northwest Nannies Institute","NULL","NULL",0.480692226176312,21.9997800022,0.1362651588996
"1255","Northwest Christian University","26180","26180",0.810002757661935,684.188569044639,0.117864333353945
"1256","Oregon Institute of Technology","8445","23670",1.43547935459323,5777.07219251337,0.0130981856770631
"1257","Oregon College of Art and Craft","28320","28320",0.909743864187755,288.880094974278,0.0474201867541555
"1258","Oregon State University","9122","26294",0.851110159556293,29481.7386831276,0.0107544587939295
"1259","University of Oregon","9918","30888",0.66925862054484,27038.7182910547,0.017985241197574
"1260","Pacific Northwest College of Art","33714","33714",0.761915059662053,496.660595021251,0.068796003089373
"1261","Pacific University","38510","38510",0.588486882157867,2239.90055935364,0.00173055442822972
"1262","Portland State University","7794","23319",1.48926172067167,28360.0173085244,0.00784437711908284
"1263","University of Portland","40424","40424",0.566547404899141,5796.91720959797,0.00324595453842653
"1264","Reed College","47760","47760",0.463830129629114,3446.94035631294,0.0176387929968281
"1265","Southern Oregon University","7701","21279",0.971671501368639,5683.08129766059,0.0568330545426331
"1266","Warner Pacific College","20300","20300",0.873487971315627,1044.74781949185,0.0071867919181159
"1267","Corban University","28640","28640",0.48916104369911,2471.91011235955,0.0461741441341719
"1268","Willamette University","44076","44076",0.477831009316966,2470.79080063953,0.00783224278901469
"1269","Western Oregon University","9105","22200",0.756993372346475,5547.66734279919,0.0025912172684969
"1270","Bryn Athyn College of the New Church","18609","18609",NA,467.080317132023,0.13685858745856
"1271","Albright College","38220","38220",0.821828595698442,4673.45715997603,0.0560120501290582
"1272","Allegheny College","40660","40660",0.438727800399035,2742.09279643305,0.1136159015071
"1273","DeSales University","32350","32350",0.696095282000116,2991.83929692404,0.0896312981532894
"1274","Alvernia University","30080","30080",0.835826132397682,3037.83928332665,0.280100289707039
"1275","Summit University of Pennsylvania","20250","20250",0.692142377719038,659.035726673604,0.0968500613358376
"1276","Arcadia University","38160","38160",0.523402771857245,4221.08843537415,0.0272029205785373
"1277","Bidwell Training Center Inc","NULL","NULL",NA,179.558011049724,0.0781755244875784
"1278","Bloomsburg University of Pennsylvania","8914","19364",0.554676168697897,10373.5337660859,0.33360821047981
"1279","Bradford School","15300","15300",0.919756798623137,467.670705469369,0.227673047107864
"1280","Bryn Mawr College","45540","45540",0.580400901284856,3219.6688905362,0.00357938002135607
"1281","Bucknell University","48498","48498",0.47393466879007,11484.375,0.0455776718577667
"1282","Cabrini University","29842","29842",0.593905266214459,1772.05100956429,0.357654670061023
"1283","California University of Pennsylvania","9556","13550",0.623323773090123,6725.77227612356,0.367934378334114
"1284","Carlow University","26178","26178",0.90246639676596,1458.65490628445,0.198074260007693
"1285","Carnegie Mellon University","49022","49022",0.697281164954396,23654.4715447154,0.00064018455772136
"1286","Cedar Crest College","34504","34504",1.11826359001129,2503.34416204854,0.0692774108406582
"1287","Chatham University","33428","33428",0.711980954958923,1141.27317912445,0.0896352263777099
"1288","Chestnut Hill College","32110","32110",1.20521781592444,1911.39071074823,0.0802678770413226
"1289","Clarion University of Pennsylvania","9788","13760",0.610768628512979,5117.03160392622,0.307543423316347
"1290","DLP Conemaugh Memorial Medical Center","NULL","NULL",NA,253.005750130685,0.173539170658126
"1291","Curtis Institute of Music","2475","2475",NA,2613.86138613861,0.0015035149675247
"1292","Delaware Valley University","33826","33826",0.453176206532163,2406.91840506998,0.311521685176537
"1293","Dickinson College","47717","47717",0.412458147166287,4813.89062175088,0.115137852876201
"1294","Drexel University","47051","47051",0.895493494099382,21945.7966057098,0.00276831287721968
"1295","Duquesne University","32636","32636",0.515031619226783,8169.99726252395,0.166726081387991
"1296","East Stroudsburg University of Pennsylvania","9376","19826",0.644437489891889,7519.02774367788,0.23446399716414
"1297","Eastern University","29680","29680",0.959641851057408,3829.20553232551,0.144051419510359
"1298","Edinboro University of Pennsylvania","9256","13249",0.691300372117322,5532.72910372608,0.361566014464314
"1299","Elizabethtown College","39920","39920",0.523113352567289,2476.70149675233,0.187192783380945
"1300","Faith Theological Seminary","5800","5800",NA,122.506125306265,0.0123866477150649
"1301","Aria Health School of Nursing","16311","16311",1.74834221812565,271.25,0.040800207528988
"1302","Franklin and Marshall College","48514","48514",0.508564909779461,5604.93192910352,0.0255589135757738
"1303","Gannon University","28368","28368",0.574535045536562,3557.35805330243,0.184776737152781
"1304","Geneva College","25220","25220",0.561140517407858,1975.79510273009,0.22651312644902
"1305","Gettysburg College","47480","47480",0.371479428324018,5364.29672022892,0.153136173207787
"1306","Gwynedd Mercy University","30460","30460",1.04214029264785,2541.24116260801,0.0295882424096865
"1307","Harcum College","21160","21160",1.75370753258027,1605.33333333333,0.0493756952076485
"1308","Haverford College","47214","47214",0.513675347257416,4807.61441879303,0.00761386922070881
"1309","Holy Family University","28456","28456",0.893480311775664,2452.90745290745,0.0358301824961572
"1310","Hussian College School of Art","18200","18200",0.894198629059615,121.128488193806,0.0132912036421665
"1311","Immaculata University","32000","32000",0.591972071362561,2649.46010007901,0.163771858852242
"1312","Indiana University of Pennsylvania-Main Campus","9470","20965",0.534653004274488,12701.3617650164,0.358348466407138
"1313","Johnson College","17514","17514",0.970274932578955,1052.02312138728,0.201395595103345
"1314","Juniata College","38630","38630",0.475287083369051,2045.30133477147,0.0511844614832298
"1315","Keystone College","21900","21900",0.636812611222712,1554.58989679522,0.350610532141132
"1316","King's College","31816","31816",0.538559280205452,2772.40969228482,0.0947075472585192
"1317","Kutztown University of Pennsylvania","9099","19549",0.522763111035397,10689.0925065897,0.376455265184879
"1318","La Roche College","25500","25500",0.700812969954702,1350.8622525016,0.178503369934834
"1319","La Salle University","39800","39800",0.96717541527002,5269.07835868593,0.0247219271909891
"1320","Lafayette College","46385","46385",0.48099182090493,8305.88235294118,0.0636378960443025
"1321","Lancaster Bible College","18800","18800",0.711049464378226,2246.8886646485,0.138086795670075
"1322","Lebanon Valley College","37470","37470",0.488778029175369,2306.16583982991,0.130041097549971
"1323","Lehigh University","44890","44890",0.688023473705305,14689.2325649256,0.00806223300178207
"1324","Lincoln University","10232","15618",0.910228784011027,5802.65095729013,0.0247055906370909
"1325","Lock Haven University","9276","17726",0.578576155868479,4762.82257200985,0.238930135573629
"1326","St Margaret School of Nursing","14620","14620",NA,238.486842105263,0.167141631435274
"1327","Lycoming College","34706","34706",0.501536180243276,1855.44170589864,0.311857642460283
"1328","Manor College","16070","16070",1.32907493241995,1393.22916666667,0.0651814640831536
"1329","Mansfield University of Pennsylvania","9526","19976",0.573810684701315,2776.18522601985,0.328842831393919
"1330","Marywood University","31695","31695",0.484294576234786,2531.67969803181,0.18044811439748
"1331","Mercyhurst University","31485","31485",0.659200820518041,3160.31864575554,0.280573841782986
"1332","Messiah College","31340","31340",0.414560513242395,3392.09802450613,0.137159289914259
"1333","Metropolitan Career Center Computer Technology Institute","24194","24194",51.1268921642242,47.3853443899137,0.0168790026372467
"1334","Millersville University of Pennsylvania","10268","23868",0.599667239494361,10289.6230534129,0.113774325718716
"1335","Misericordia University","29010","29010",0.652620143240872,3368.31794010635,0.215415844334303
"1336","Moore College of Art and Design","35410","35410",0.569945773505196,702.831798021153,0.0691694637346169
"1337","Moravian College","37572","37572",0.557683818928123,1814.38515081206,0.150457625443227
"1338","Mount Aloysius College","20790","20790",0.742844087154549,2115.4366044877,0.197411958419575
"1339","Muhlenberg College","44145","44145",0.424758801663137,4416.66666666667,0.0767635198355609
"1340","Neumann University","25860","25860",0.702703871347416,2620.16163334751,0.220585167395429
"1341","New Castle School of Trades","NULL","NULL",1.32337835478701,825,0.177949299329064
"1342","Orleans Technical Institute","NULL","NULL",1.38199630800053,620.792819745699,0.0842168339449933
"1343","Pennsylvania State University-Penn State Erie-Behrend College","14588","21820",0.637300903834785,4487.8892733564,0.0501188037141299
"1344","Pennsylvania State University-Penn State New Kensington","13588","20274",0.637300903834785,771.882309491567,0.215023211502541
"1345","Pennsylvania State University-Penn State Shenango","13332","19888",0.637300903834785,696.843359142347,0.0645305422892082
"1346","Pennsylvania State University-Penn State Wilkes-Barre","13588","20274",0.637300903834785,588.305489260143,0.134125524645534
"1347","Pennsylvania State University-Penn State Worthington Scranton","13882","20718",0.637300903834785,1409.80160294311,0.0194899251899853
"1348","Pennsylvania State University-Penn State Lehigh Valley","13930","20766",0.637300903834785,910.479323308271,0.00785203967337525
"1349","Pennsylvania State University-Penn State Altoona","14588","21820",0.637300903834785,4333.89926428976,0.0697100484712358
"1350","Pennsylvania State University-Penn State Beaver","13636","20322",0.637300903834785,820.278771432096,0.102018379623149
"1351","Pennsylvania State University-Penn State Berks","14588","21820",0.637300903834785,3044.21385066546,0.0405456364749183
"1352","Pennsylvania State University-Penn State Harrisburg","14588","21820",0.637300903834785,4379.87329434698,0.00753704430190048
"1353","Pennsylvania State University-Penn State Brandywine","13942","20778",0.637300903834785,1573.66993039991,0.00543485817258059
"1354","Pennsylvania State University-Penn State DuBois","13528","20214",0.637300903834785,552.922590837283,0.210540580492868
"1355","Pennsylvania State University-Penn State Fayette- Eberly","13588","20274",0.637300903834785,796.746022251466,0.23475200727566
"1356","Pennsylvania State University-Penn State Hazleton","13882","20718",0.637300903834785,933.938125145383,0.0514231683294785
"1357","Pennsylvania State University-Main Campus","17502","30452",0.637300903834785,79455.1600715848,0.0152784913883119
"1358","Pennsylvania State University-Penn State Greater Allegheny","13648","20334",0.637300903834785,730.485232067511,0.122950867411849
"1359","Pennsylvania State University-Penn State Mont Alto","13648","20334",0.637300903834785,1072.80184568059,0.23696462431617
"1360","Pennsylvania State University-Penn State Abington","13942","20778",0.637300903834785,4417.69599193345,0.00165871268114158
"1361","Pennsylvania State University-Penn State Schuylkill","13870","20706",0.637300903834785,1009.62824284568,0.270424640952484
"1362","Pennsylvania State University-Penn State York","13930","20766",0.637300903834785,1137.3725254949,0.0198817268163798
"1363","Penn Commercial Business/Technical School","21000","21000",1.26968431962446,377.84795849312,0.173098223962735
"1364","Pennsylvania Academy of the Fine Arts","32695","32695",0.450508211733866,172.255631434105,0.0156259190460486
"1365","Pennsylvania College of Art and Design","22000","22000",0.271780977881618,472.925041380941,0.0865597910977608
"1366","University of Pennsylvania","47668","47668",1.25156087982753,102970.106075217,0.00133383037502087
"1367","Philadelphia University","35230","35230",0.716481652541425,4512.04253988114,0.0265134899612146
"1368","The University of the Arts","38410","38410",0.309522662345572,2482.02473396606,0.0486166864906752
"1369","Cairn University-Langhorne","23245","23245",0.504919638268025,823.108384458078,0.0515256388615388
"1370","University of the Sciences","36096","36096",1.21067072604358,2809.2605390463,0.000309317867598547
"1371","University of Pittsburgh-Bradford","13322","24138",0.526867444336674,2240.90492204219,0.228642746199926
"1372","University of Pittsburgh-Greensburg","13372","24188",0.526867444336674,2117.55233494364,0.041755509355178
"1373","University of Pittsburgh-Johnstown","13374","24190",0.526867444336674,3571.96308306311,0.265638632153658
"1374","University of Pittsburgh-Pittsburgh Campus","17772","28168",0.526867444336674,34777.8614457831,0.00716206638913893
"1375","University of Pittsburgh-Titusville","11604","21166",0.526867444336674,476.190476190476,0.0771262813605188
"1376","Pittsburgh Institute of Mortuary Science Inc","NULL","NULL",0.97917469340652,336.642879304995,0.220908217112391
"1377","Pittsburgh Technical Institute","15657","15657",0.987725431522191,2383.96624472574,0.270957435973838
"1378","Point Park University","27190","27190",0.657315801766575,4382.24484026011,0.242105218840094
"1379","Reading Hospital School of Health Sciences","16560","16560",NA,1404.72312703583,0.210131175685752
"1380","The Restaurant School at Walnut Hill College","23550","23550",NA,452.778412988795,0.0525049859583613
"1381","Robert Morris University","26054","26054",0.583478073746479,5965.87926509186,0.278882457840372
"1382","Rosemont College","31580","31580",1.08491384828097,891.499654457498,0.021198637329052
"1383","Saint Francis University","31078","31078",0.576604775329677,2811.40861466822,0.169152922475604
"1384","Saint Joseph's University","40580","40580",0.422664222309156,6353.21913762552,0.0946772971382113
"1385","Saint Vincent College","31370","31370",0.443016978305993,2174.63848720801,0.195027946061435
"1386","University of Scranton","39956","39956",0.437771614303666,5059.53921822418,0.095630550493331
"1387","Seton Hill University","31280","31280",0.564140415350985,2269.63691595545,0.397003283344415
"1388","University of Pittsburgh Medical Center-Shadyside School of Nursing","14620","14620",1.31988299676172,304.247990815155,0.117213955471409
"1389","Laurel Technical Institute","9644","9644",1.52808590411729,192.307692307692,0.147731599264024
"1390","Shippensburg University of Pennsylvania","9774","18520",0.529837548683709,7513.53302057019,0.247223224614049
"1391","Slippery Rock University of Pennsylvania","9309","12939",0.467824442716711,11412.7633772927,0.270609110111568
"1392","Saint Charles Borromeo Seminary-Overbrook","19500","19500",NA,73,0.0771813143123277
"1393","South Hills School of Business & Technology","16521","16521",0.983546145784382,685.814131265698,0.185817556922524
"1394","Susquehanna University","40350","40350",0.519533951113016,2585.67774936061,0.19741768133873
"1395","Swarthmore College","46060","46060",0.556204202220481,8989.42420681551,0.00179030578438207
"1396","Thaddeus Stevens College of Technology","7430","7430",0.943452586099494,3738.98447335292,0.144388570399817
"1397","Talmudical Yeshiva of Philadelphia","8500","8500",NA,160,0.145397425682018
"1398","Temple University","14696","24722",0.68755001116861,44822.6146120201,0.0047115012111244
"1399","Thiel College","27828","27828",0.492508415965925,1475.03237875953,0.162017357421122
"1400","Ursinus College","46080","46080",0.436958053186465,1991.34199134199,0.019540140208894
"1401","University of Valley Forge","20394","20394",0.671499859608639,764.187446259673,0.451037732469507
"1402","Valley Forge Military College","25466","25466",NA,332.885350976946,0.0396145190694791
"1403","Villanova University","45966","45966",0.570452120659174,13977.2957632272,0.0103232796592508
"1404","Washington & Jefferson College","41282","41282",0.490904337319893,3176.47058823529,0.0960091050608721
"1405","Waynesburg University","21290","21290",0.511452661609714,1796.31402584969,0.21790968155867
"1406","West Chester University of Pennsylvania","9144","19594",0.498271795584846,25448.7658937921,0.138707772917283
"1407","Western Pennsylvania Hospital School of Nursing","7410","7410",0.877134730196853,299.003322259136,0.12904510233047
"1408","Westminster College","33410","33410",0.511937658284501,1219.30386504378,0.202701390208852
"1409","Widener University-Main Campus","39830","39830",0.664990613075451,4836.17904937702,0.0422246254326228
"1410","Wilkes University","31262","31262",0.716620921371183,2945.44067149943,0.129288009794903
"1411","Wilson College","24380","24380",0.697939971361149,1649.61636828644,0.340658621950507
"1412","York College Pennsylvania","17630","17630",0.497831481176261,10375.9067927017,0.173442518461893
"1413","Brown University","47434","47434",0.667100062627847,71670.4805491991,0.00298669238836065
"1414","Bryant University","38574","38574",0.473271069791392,4397.97549280767,0.0336618668485972
"1415","Johnson & Wales University-Providence","28539","28539",0.669841248568849,10900.8009858287,0.544778484484435
"1416","Providence College","44323","44323",0.406972834209543,6241.67459562322,0.316049369793033
"1417","Rhode Island College","7602","18300",0.863449179837639,11109.243697479,0.0708952918059925
"1418","University of Rhode Island","12506","28072",0.486389232666166,17191.7719046999,0.067458169737618
"1419","Rhode Island School of Design","44594","44594",0.483337632097195,6179.80975759435,0.00146625438608561
"1420","Roger Williams University","31750","31750",0.368051855488606,5901.97587888119,0.127714124638396
"1421","Salve Regina University","35690","35690",0.443592827194566,2931.39878856177,0.203506747072992
"1422","Anderson University","23750","23750",0.460545913511182,3495.52572706935,0.336264803188462
"1423","Charleston Southern University","22840","22840",0.680755729179242,5027.2758267985,0.20177710240815
"1424","Bob Jones University","14220","14220",NA,3151.46278237255,0.0809578058981817
"1425","Southern Wesleyan University","22950","22950",0.902656518157943,2163.44630978777,0.254282734932444
"1426","College of Charleston","10981","27971",0.524529230763139,12905.6652140477,0.192566450594259
"1427","Citadel Military College of South Carolina","11098","30706",0.633540321220972,3558.37966640191,0.0972818258047003
"1428","Claflin University","15010","15010",0.876911738149972,4064.42769019877,0.0197428365104917
"1429","Clemson University","13446","31462",0.508044355898404,33157.9968944099,0.149000689529141
"1430","Coker College","25536","25536",0.833935689972564,2235.75638506876,0.124345992260326
"1431","Columbia International University","19480","19480",0.606585846098127,1661.64960866948,0.147286911100273
"1432","Columbia College","27350","27350",0.853191138745649,1413.02972802024,0.13108916109021
"1433","Converse College","16500","16500",0.62090826506288,1537.02318623785,0.211897463878077
"1434","Erskine College","31580","31580",0.526157895420707,969.126630345055,0.240168408110418
"1435","Francis Marion University","9738","19004",0.857245793848503,5496.53188969717,0.0753030809241919
"1436","Furman University","44668","44668",0.457338113531393,4069.27667006258,0.162519930576895
"1437","Lander University","10418","19738",0.735707522613404,4620.97611630322,0.127733541444353
"1438","Limestone College","23000","23000",1.13460938474485,5844.23076923077,0.0780301951484409
"1439","Newberry College","24300","24300",0.610327441388776,1896.03524229075,0.298290291043509
"1440","North Greenville University","15510","15510",0.456787403079629,3671.37571476623,0.314316847471213
"1441","Presbyterian College","34828","34828",0.500389724289628,1921.0722263589,0.201790887614295
"1442","University of South Carolina-Aiken","9602","18926",0.775162944871547,4618.08738160709,0.193508536180493
"1443","University of South Carolina-Beaufort","9404","19424",0.695409740911109,3127.18378756115,0.230092125178884
"1444","University of South Carolina-Columbia","11158","29440",0.498235846443328,37765.3374233129,0.0913005669647175
"1445","University of South Carolina-Lancaster","6686","16130",0.375108597034919,1515.81929796946,0.226745649335202
"1446","University of South Carolina-Salkehatchie","6686","16130",1.23699993025734,1354.18617718674,0.0783191936841525
"1447","University of South Carolina-Sumter","6686","16130",0.825415165270873,1265.8447647161,0.148933864535528
"1448","University of South Carolina-Union","6686","16130",0.999515071253242,413.153456998314,0.152761724884247
"1449","Coastal Carolina University","10320","23660",0.572251308492031,14242.1383647799,0.331667839796732
"1450","South Carolina State University","10007","19856",0.983803344045183,3256.4466524722,0.0178144693181674
"1451","University of South Carolina-Upstate","10518","20868",0.827439507220599,10798.8039299445,0.0963025543614807
"1452","Spartanburg Methodist College","15930","15930",0.565436768751678,1203.71781197623,0.160205456832487
"1453","Voorhees College","10780","10780",1.12630976308376,935.251798561151,0.0164270012639143
"1454","Winthrop University","14082","27008",0.687218867718798,6536.9485810621,0.196539898002291
"1455","Wofford College","37120","37120",0.435394201901357,2137.22703191627,0.0821488760613955
"1456","Augustana University","29214","29214",0.411276530414617,2641.54021863273,0.30947781288664
"1457","Black Hills State University","7617","10097",0.637139548232469,3092.45483528162,0.339165703040215
"1458","Dakota State University","7506","9986",0.616593251752007,2102.1377672209,0.267659095955614
"1459","Dakota Wesleyan University","23650","23650",0.468757886618616,1041.80852512597,0.219526100078963
"1460","Mount Marty College","22892","22892",0.500375892427781,876.174682144831,0.0744366941727614
"1461","Northern State University","7563","10042",0.555620274853917,2042.46591868742,0.282639084141365
"1462","Presentation College","17875","17875",0.753683450292685,1237.92800702371,0.293835291161272
"1463","South Dakota School of Mines and Technology","10040","13560",0.666637537957491,2653.94228584413,0.218012937207122
"1464","South Dakota State University","7713","10485",0.52591487821842,10871.6443864797,0.319680831902472
"1465","University of Sioux Falls","25480","25480",0.529379507748868,1112.71081859317,0.278562472241675
"1466","University of South Dakota","8022","10794",0.566371695108793,7127.89912181941,0.0522864974711521
